x,y,z,yaw,velocity,change_flag
338.84033203125,-98.65625762939453,0.0,-270.03460693359375,4.3,0
338.8415222167969,-96.65625762939453,0.0,-270.03460693359375,4.3,0
338.8427429199219,-94.65625762939453,0.0,-270.03460693359375,4.3,0
338.84393310546875,-92.65625762939453,0.0,-270.03460693359375,4.3,0
338.84515380859375,-90.65625762939453,0.0,-270.03460693359375,4.3,0
338.84637451171875,-88.65625762939453,0.0,-270.03460693359375,4.3,0
338.8475646972656,-86.65625762939453,0.0,-270.03460693359375,4.3,0
338.8487854003906,-84.65625762939453,0.0,-270.03460693359375,4.3,0
338.8499755859375,-82.65625762939453,0.0,-270.03460693359375,4.3,0
338.8511962890625,-80.65625762939453,0.0,-270.03460693359375,4.3,0
338.8523864746094,-78.65625762939453,0.0,-270.03460693359375,4.3,0
338.8536071777344,-76.65625762939453,0.0,-270.03460693359375,4.3,0
338.8548278808594,-74.65625762939453,0.0,-270.03460693359375,4.3,0
338.85601806640625,-72.65625762939453,0.0,-270.03460693359375,4.3,0
338.85723876953125,-70.65625762939453,0.0,-270.03460693359375,4.3,0
338.8584289550781,-68.65625762939453,0.0,89.96536254882812,4.3,0
338.8596496582031,-66.65625762939453,0.0,89.96536254882812,4.3,0
338.7313537597656,-64.34243774414062,0.0,99.15243530273438,4.3,0
338.0368957519531,-61.95458221435547,0.0,113.27841186523438,4.3,0
336.78070068359375,-59.808414459228516,0.0,127.40435791015625,4.3,0
335.0531921386719,-58.04288101196289,0.0,-218.95742797851562,4.3,0
333.028076171875,-56.729393005371094,0.0,-206.97659301757812,4.3,0
330.7743835449219,-55.864906311035156,0.0,-194.99575805664062,4.3,0
328.39031982421875,-55.487083435058594,0.0,-183.01492309570312,4.3,0
326.2851257324219,-55.471256256103516,0.0,-179.99301147460938,4.3,0
324.2847900390625,-55.471500396728516,0.0,-179.99301147460938,4.3,0
322.2847900390625,-55.471744537353516,0.0,-179.99301147460938,4.3,0
320.2847900390625,-55.471988677978516,0.0,-179.99301147460938,4.3,0
318.2847900390625,-55.472232818603516,0.0,-179.99301147460938,4.3,0
316.2847900390625,-55.472476959228516,0.0,-179.99301147460938,4.3,0
314.2847900390625,-55.472721099853516,0.0,-179.99301147460938,4.3,0
312.2847900390625,-55.472965240478516,0.0,-179.99301147460938,4.3,0
310.2847900390625,-55.47320556640625,0.0,-179.99301147460938,4.3,0
308.2847900390625,-55.47344970703125,0.0,-179.99301147460938,4.3,0
306.2847900390625,-55.47369384765625,0.0,-179.99301147460938,4.3,0
304.2847900390625,-55.47393798828125,0.0,-179.99301147460938,4.3,0
302.2847900390625,-55.47418212890625,0.0,-179.99301147460938,4.3,0
300.2847900390625,-55.47442626953125,0.0,-179.99301147460938,4.3,0
298.2847900390625,-55.47467041015625,0.0,-179.99301147460938,4.3,0
296.2847900390625,-55.47491455078125,0.0,-179.99301147460938,4.3,0
294.2847900390625,-55.47515869140625,0.0,-179.99301147460938,4.3,0
292.2847900390625,-55.475399017333984,0.0,-179.99301147460938,4.3,0
290.2847900390625,-55.475643157958984,0.0,-179.99301147460938,4.3,0
288.2847900390625,-55.475887298583984,0.0,-179.99301147460938,4.3,0
286.2847900390625,-55.476131439208984,0.0,-179.99301147460938,4.3,0
284.2847900390625,-55.476375579833984,0.0,-179.99301147460938,4.3,0
282.2847900390625,-55.476619720458984,0.0,-179.99301147460938,4.3,0
280.2847900390625,-55.476863861083984,0.0,-179.99301147460938,4.3,0
278.2847900390625,-55.477108001708984,0.0,-179.99301147460938,4.3,0
276.2847900390625,-55.477352142333984,0.0,-179.99301147460938,4.3,0
274.2847900390625,-55.47759246826172,0.0,-179.99301147460938,4.3,0
272.2847900390625,-55.47783660888672,0.0,-179.99301147460938,4.3,0
270.2847900390625,-55.47808074951172,0.0,-179.99301147460938,4.3,0
268.2847900390625,-55.47832489013672,0.0,-179.99301147460938,4.3,0
266.2847900390625,-55.47856903076172,0.0,-179.99301147460938,4.3,0
264.2847900390625,-55.47881317138672,0.0,-179.99301147460938,4.3,0
262.2847900390625,-55.47905731201172,0.0,-179.99301147460938,4.3,0
260.2847900390625,-55.47930145263672,0.0,-179.99301147460938,4.3,0
258.2847900390625,-55.47954559326172,0.0,-179.99301147460938,4.3,0
256.2847900390625,-55.47978591918945,0.0,-179.99301147460938,4.3,0
254.2847900390625,-55.48003005981445,0.0,-179.99301147460938,4.3,0
252.2847900390625,-55.48027420043945,0.0,-179.99301147460938,4.3,0
250.2847900390625,-55.48051834106445,0.0,-179.99301147460938,4.3,0
248.2847900390625,-55.48076248168945,0.0,-179.99301147460938,4.3,0
246.2847900390625,-55.48100662231445,0.0,-179.99301147460938,4.3,0
244.2847900390625,-55.48125076293945,0.0,-179.99301147460938,4.3,0
242.2847900390625,-55.48149490356445,0.0,-179.99301147460938,4.3,0
240.2847900390625,-55.48173522949219,0.0,-179.99301147460938,4.3,0
238.2847900390625,-55.48197937011719,0.0,-179.99301147460938,4.3,0
236.2847900390625,-55.48222351074219,0.0,-179.99301147460938,4.3,0
234.2847900390625,-55.48246765136719,0.0,-179.99301147460938,4.3,0
232.2847900390625,-55.48271179199219,0.0,-179.99301147460938,4.3,0
230.2847900390625,-55.48295593261719,0.0,-179.99301147460938,4.3,0
228.2847900390625,-55.48320007324219,0.0,-179.99301147460938,4.3,0
226.2847900390625,-55.48344421386719,0.0,-179.99301147460938,4.3,0
224.2847900390625,-55.48368835449219,0.0,-179.99301147460938,4.3,0
222.2847900390625,-55.48392868041992,0.0,-179.99301147460938,4.3,0
220.2847900390625,-55.48417282104492,0.0,-179.99301147460938,4.3,0
218.2847900390625,-55.48441696166992,0.0,-179.99301147460938,4.3,0
216.2847900390625,-55.48466110229492,0.0,-179.99301147460938,4.3,0
214.2847900390625,-55.48490524291992,0.0,-179.99301147460938,4.3,0
212.2847900390625,-55.48514938354492,0.0,-179.99301147460938,4.3,0
210.2847900390625,-55.48539352416992,0.0,-179.99301147460938,4.3,0
208.2847900390625,-55.48563766479492,0.0,-179.99301147460938,4.3,0
206.2847900390625,-55.48588180541992,0.0,-179.99301147460938,4.3,0
204.2847900390625,-55.486122131347656,0.0,-179.99301147460938,4.3,0
202.2847900390625,-55.486366271972656,0.0,-179.99301147460938,4.3,0
200.2847900390625,-55.486610412597656,0.0,-179.99301147460938,4.3,0
198.2847900390625,-55.486854553222656,0.0,-179.99301147460938,4.3,0
196.2847900390625,-55.487098693847656,0.0,-179.99301147460938,4.3,0
194.2847900390625,-55.487342834472656,0.0,-179.99301147460938,4.3,0
192.2847900390625,-55.487586975097656,0.0,-179.99301147460938,4.3,0
190.2847900390625,-55.487831115722656,0.0,-179.99301147460938,4.3,0
188.2847900390625,-55.488075256347656,0.0,-179.99301147460938,4.3,0
186.2847900390625,-55.48831558227539,0.0,-179.99301147460938,4.3,0
184.2847900390625,-55.48855972290039,0.0,-179.99301147460938,4.3,0
182.2847900390625,-55.48880386352539,0.0,-179.99301147460938,4.3,0
180.2847900390625,-55.48904800415039,0.0,-179.99301147460938,4.3,0
178.2847900390625,-55.48929214477539,0.0,-179.99301147460938,4.3,0
176.2847900390625,-55.48953628540039,0.0,-179.99301147460938,4.3,0
174.2847900390625,-55.48978042602539,0.0,-179.99301147460938,4.3,0
172.2847900390625,-55.49002456665039,0.0,-179.99301147460938,4.3,0
170.2847900390625,-55.490264892578125,0.0,-179.99301147460938,4.3,0
168.2847900390625,-55.490509033203125,0.0,-179.99301147460938,4.3,0
166.2847900390625,-55.49075698852539,0.0,-179.99301147460938,4.3,0
164.40414428710938,-55.47819900512695,0.0,176.59518432617188,4.3,0
162.86337280273438,-55.216941833496094,0.0,164.15737915039062,4.3,0
161.41502380371094,-54.62996292114258,0.0,151.71957397460938,4.3,0
160.12709045410156,-53.744815826416016,0.0,139.28173828125,4.3,0
159.11427307128906,-52.63380813598633,0.0,125.16696166992188,4.3,0
158.41207885742188,-51.31315612792969,0.0,110.83261108398438,4.3,0
158.0587158203125,-49.85976791381836,0.0,96.49826049804688,4.3,0
158.02151489257812,-48.09048843383789,0.0,89.93035888671875,4.3,0
158.02394104003906,-46.090152740478516,0.0,-270.069580078125,4.3,0
158.0263671875,-44.090152740478516,0.0,-270.069580078125,4.3,0
158.02880859375,-42.090152740478516,0.0,-270.069580078125,4.3,0
158.03123474121094,-40.09015655517578,0.0,-270.069580078125,4.3,0
158.03366088867188,-38.09015655517578,0.0,-270.069580078125,4.3,0
158.0360870361328,-36.09015655517578,0.0,-270.069580078125,4.3,0
158.0385284423828,-34.09016036987305,0.0,-270.069580078125,4.3,0
158.04095458984375,-32.09016036987305,0.0,-270.069580078125,4.3,0
158.0433807373047,-30.090160369873047,0.0,-270.069580078125,4.3,0
158.04580688476562,-28.090164184570312,0.0,-270.069580078125,4.3,0
